Year,Season,Koppen climate classification,Climate,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Ta_h (C),Ta_m (C),Ta_l (C),Operative temperature (C),Radiant temperature (C),Globe temperature (C),Tg_h (C),Tg_m (C),Tg_l (C),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Velocity_h (m/s),Velocity_m (m/s),Velocity_l (m/s),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C)
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1,27,21.87,0.52,1.1,NA,NA,NA,NA,22.5,NA,22.5,NA,22.4,NA,NA,NA,22.4,NA,32.4,NA,NA,0.04,NA,0.04,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,1,cooler,NA,no change,NA,0,5,25.52,0.98,1.2,NA,NA,NA,NA,22,NA,22,NA,21.9,NA,NA,NA,21.9,NA,26.7,NA,NA,0.07,NA,0.07,NA,NA,NA,0,NA,NA,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,warmer,NA,no change,NA,-0.9,22,22.26,0.58,1.1,NA,NA,NA,NA,22.6,NA,22.6,NA,22.5,NA,NA,NA,22.4,NA,26.1,NA,NA,0.06,NA,0.06,NA,NA,NA,1,NA,0,0,1,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-2,1,no change,NA,no change,NA,-0.7,16,22.68,0.55,1.2,NA,NA,NA,NA,22.5,NA,22.5,NA,22.5,NA,NA,NA,22.5,NA,32.7,NA,NA,0.07,NA,0.07,NA,NA,NA,0,NA,NA,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,0,1,no change,1,NA,NA,0.1,5,24.96,0.45,1.5,NA,NA,NA,NA,24.4,NA,24.4,NA,24.3,NA,NA,NA,24.3,NA,25.8,NA,NA,0.09,NA,0.09,NA,NA,NA,0,NA,NA,1,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,2,1,cooler,0,more,NA,0.2,6,25.71,0.68,1,NA,NA,NA,NA,26.2,NA,26.2,NA,26.1,NA,NA,NA,26.1,NA,23.6,NA,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,1,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,-1,0,warmer,0,more,NA,0.3,7,26.85,0.82,1.6,NA,NA,NA,NA,21.4,NA,21.4,NA,21.5,NA,NA,NA,21.6,NA,43.2,NA,NA,0.08,NA,0.08,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.7,17,22.49,0.41,1.3,NA,NA,NA,NA,22.6,NA,22.6,NA,22.8,NA,NA,NA,22.8,NA,40.9,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0.7,15,28.52,0.8,1.6,NA,NA,NA,NA,24.1,NA,24.1,NA,23.9,NA,NA,NA,23.9,NA,39.3,NA,NA,0.09,NA,0.09,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-1,1,no change,1,less,NA,0.1,5,26.15,0.82,1.3,NA,NA,NA,NA,22.8,NA,22.8,NA,22.7,NA,NA,NA,22.7,NA,40.9,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-1,27,21.24,0.62,1.3,NA,NA,NA,NA,19.9,NA,19.9,NA,19.7,NA,NA,NA,19.6,NA,52.8,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0.9,1,cooler,NA,no change,NA,-0.8,20,22.07,0.43,1.2,NA,NA,NA,NA,22.6,NA,22.6,NA,22.5,NA,NA,NA,22.5,NA,46.3,NA,NA,0.03,NA,0.03,NA,NA,NA,0,NA,0,1,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0.2,1,no change,1,no change,NA,0,5,25.41,0.85,1.3,NA,NA,NA,NA,21.7,NA,21.7,NA,22,NA,NA,NA,22,NA,48.9,NA,NA,0.03,NA,0.03,NA,NA,NA,1,NA,0,0,1,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1,26,21.46,0.43,1.3,NA,NA,NA,NA,21.4,NA,21.4,NA,21.5,NA,NA,NA,21.6,NA,49.7,NA,NA,0.05,NA,0.05,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-0.7,17,22.55,0.66,1.1,NA,NA,NA,NA,21.8,NA,21.8,NA,21.8,NA,NA,NA,21.8,NA,52.2,NA,NA,0.04,NA,0.04,NA,NA,NA,1,NA,0,0,1,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1.4,44,20.84,0.46,1.1,NA,NA,NA,NA,21.8,NA,21.8,NA,21.9,NA,NA,NA,21.9,NA,52.2,NA,NA,0.06,NA,0.06,NA,NA,NA,1,NA,0,0,1,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-1,1,no change,1,no change,NA,0.1,5,26.01,0.8,1.3,NA,NA,NA,NA,23.1,NA,23.1,NA,23,NA,NA,NA,23,NA,48.2,NA,NA,0.12,NA,0.12,NA,NA,NA,0,NA,NA,NA,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,1,1,no change,1,no change,NA,-0.3,7,24.28,0.71,1.3,NA,NA,NA,NA,21.6,NA,21.6,NA,21.9,NA,NA,NA,21.9,NA,49.3,NA,NA,0.12,NA,0.12,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.2,35,21.81,0.5,1.1,NA,NA,NA,NA,21.9,NA,21.9,NA,22.3,NA,NA,NA,22.3,NA,48.5,NA,NA,0.14,NA,0.14,NA,NA,NA,0,NA,NA,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.4,9,23.7,0.71,1.1,NA,NA,NA,NA,22.8,NA,22.8,NA,22.9,NA,NA,NA,22.9,NA,45.4,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,1,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.9,21,22.59,0.55,1.1,NA,NA,NA,NA,23,NA,23,NA,23,NA,NA,NA,23,NA,44.5,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-0.6,12,22.8,0.55,1.3,NA,NA,NA,NA,21.4,NA,21.4,NA,21.3,NA,NA,NA,21.3,NA,47.1,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,-0.7,16,22.97,0.56,1.2,NA,NA,NA,NA,22.6,NA,22.6,NA,22.5,NA,NA,NA,22.5,NA,47.1,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-1.6,58,20.22,0.46,1.1,NA,NA,NA,NA,21.4,NA,21.4,NA,21.5,NA,NA,NA,21.5,NA,49.9,NA,NA,0.08,NA,0.08,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,0,less,NA,0.1,5,25.49,0.56,1.3,NA,NA,NA,NA,24.7,NA,24.7,NA,24.4,NA,NA,NA,24.4,NA,41.4,NA,NA,0.15,NA,0.15,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,-1,1,warmer,1,no change,NA,-1.6,57,19.92,0.46,1.2,NA,NA,NA,NA,20,NA,20,NA,20.3,NA,NA,NA,20.4,NA,41.8,NA,NA,0.04,NA,0.04,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1.4,45,20.86,0.46,1.1,NA,NA,NA,NA,21.5,NA,21.5,NA,21.8,NA,NA,NA,21.8,NA,39.2,NA,NA,0.06,NA,0.06,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,-1.5,50,20.29,0.43,1.2,NA,NA,NA,NA,20.9,NA,20.9,NA,21,NA,NA,NA,21,NA,39.6,NA,NA,0.05,NA,0.05,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Male,0,1,no change,1,no change,NA,-1.8,65,19.99,0.46,1.1,NA,NA,NA,NA,21.2,NA,21.2,NA,21.4,NA,NA,NA,21.5,NA,34.4,NA,NA,0.04,NA,0.04,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,1,cooler,1,no change,NA,-1.4,47,21,0.59,1,NA,NA,NA,NA,21.2,NA,21.2,NA,21.5,NA,NA,NA,21.5,NA,33.6,NA,NA,0.08,NA,0.08,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-2.3,88,19.01,0.46,1,NA,NA,NA,NA,20.4,NA,20.4,NA,20.7,NA,NA,NA,20.7,NA,37.3,NA,NA,0.07,NA,0.07,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,1,1,no change,1,no change,NA,-1.2,37,20.83,0.46,1.3,NA,NA,NA,NA,20.5,NA,20.5,NA,20.7,NA,NA,NA,20.7,NA,37.2,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,0,1,no change,1,no change,NA,-1.3,42,20.96,0.51,1.1,NA,NA,NA,NA,21.7,NA,21.7,NA,21.6,NA,NA,NA,21.6,NA,31.7,NA,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1.3,41,20.89,0.58,1.1,NA,NA,NA,NA,20.8,NA,20.8,NA,20.9,NA,NA,NA,20.9,NA,38.9,NA,NA,0.08,NA,0.08,NA,NA,NA,0,NA,0,0,0,13
2009,Winter,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,-0.5,1,no change,1,no change,NA,-1.3,38,21.32,0.46,1.1,NA,NA,NA,NA,22,NA,22,NA,22.3,NA,NA,NA,22.3,NA,33.8,NA,NA,0.1,NA,0.1,NA,NA,NA,0,NA,0,0,0,13
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,0,cooler,1,no change,NA,-1.2,37,21.33,0.4,1.2,NA,NA,NA,NA,24.1,NA,24.1,NA,24.3,NA,NA,NA,24.2,NA,21.9,NA,NA,0.33,NA,0.33,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1,0,cooler,0,more,NA,-0.7,15,23.49,0.52,1.1,NA,NA,NA,NA,23.9,NA,23.9,NA,24.2,NA,NA,NA,24.1,NA,26.5,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,1,0,cooler,0,more,NA,-0.8,18,22.27,0.35,1.3,NA,NA,NA,NA,23.2,NA,23.2,NA,23.3,NA,NA,NA,23.3,NA,28.1,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.2,35,22.02,0.31,1,NA,NA,NA,NA,24.8,NA,24.8,NA,24.8,NA,NA,NA,24.8,NA,23.6,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.3,7,23.45,0.38,1.4,NA,NA,NA,NA,23.3,NA,23.3,NA,23.5,NA,NA,NA,23.5,NA,25,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,3,0,cooler,0,more,NA,-0.6,13,23.04,0.39,1.2,NA,NA,NA,NA,24.4,NA,24.4,NA,24.3,NA,NA,NA,24.3,NA,24,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,2,0,cooler,0,more,NA,-0.9,22,22.38,0.44,1.1,NA,NA,NA,NA,23.9,NA,23.9,NA,23.8,NA,NA,NA,23.8,NA,24.1,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,0,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,1.5,0,cooler,1,no change,NA,-0.3,7,23.61,0.41,1.3,NA,NA,NA,NA,23.9,NA,23.9,NA,23.9,NA,NA,NA,23.9,NA,24.1,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,2,0,no change,1,no change,NA,0,5,24.98,0.45,1.4,NA,NA,NA,NA,25,NA,25,NA,25,NA,NA,NA,25,NA,22.5,NA,NA,0.15,NA,0.15,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.6,12,23.49,0.55,1.2,NA,NA,NA,NA,24,NA,24,NA,24.1,NA,NA,NA,24.1,NA,22.7,NA,NA,0.18,NA,0.18,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,1.6,1,cooler,1,more,NA,0.1,5,24.85,0.41,1.7,NA,NA,NA,NA,22.6,NA,22.6,NA,22.8,NA,NA,NA,22.8,NA,29.8,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,1,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,1,0,cooler,1,more,NA,-0.6,13,22.98,0.43,1.2,NA,NA,NA,NA,23.8,NA,23.8,NA,23.7,NA,NA,NA,23.7,NA,23.3,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,3,0,cooler,1,no change,NA,-0.3,7,24,0.43,1.4,NA,NA,NA,NA,23.4,NA,23.4,NA,23.6,NA,NA,NA,23.6,NA,23.9,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,0,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,3,0,cooler,0,more,NA,-1,25,22.91,0.46,1,NA,NA,NA,NA,24.7,NA,24.7,NA,24.6,NA,NA,NA,24.6,NA,23.3,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,1,no change,1,no change,NA,-0.6,12,22.91,0.43,1.3,NA,NA,NA,NA,22.9,NA,22.9,NA,23.1,NA,NA,NA,23.1,NA,29.7,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.9,21,22.54,0.46,1.1,NA,NA,NA,NA,23.3,NA,23.3,NA,23.6,NA,NA,NA,23.6,NA,25.8,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,0,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0.9,1,no change,1,no change,NA,-0.2,6,23.99,0.43,1.5,NA,NA,NA,NA,23.4,NA,23.4,NA,23.6,NA,NA,NA,23.6,NA,25.7,NA,NA,0.16,NA,0.16,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-0.8,20,22.71,0.49,1.1,NA,NA,NA,NA,23.7,NA,23.7,NA,23.6,NA,NA,NA,23.6,NA,22.7,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-3,0,warmer,0,no change,NA,0,5,24.89,0.65,1.3,NA,NA,NA,NA,23.9,NA,23.9,NA,23.7,NA,NA,NA,23.7,NA,25,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.9,23,22.6,0.54,1.1,NA,NA,NA,NA,23.8,NA,23.8,NA,23.6,NA,NA,NA,23.7,NA,25.3,NA,NA,0.18,NA,0.18,NA,NA,NA,NA,NA,1,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,1,0,cooler,0,less,NA,-2.6,95,17.39,0.4,1.2,NA,NA,NA,NA,20.1,NA,20.1,NA,20.2,NA,NA,NA,20.2,NA,58.9,NA,NA,0.32,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-1.3,42,20.36,0.38,1.3,NA,NA,NA,NA,20.9,NA,20.9,NA,20.8,NA,NA,NA,20.8,NA,57.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1,27,21.17,0.46,1.4,NA,NA,NA,NA,20.9,NA,20.9,NA,20.8,NA,NA,NA,20.8,NA,56.8,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,1,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,-1,1,no change,0,less,NA,-1.2,35,20.98,0.43,1.3,NA,NA,NA,NA,21.1,NA,21.1,NA,21,NA,NA,NA,21,NA,54.8,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.8,19,22.02,0.46,1.3,NA,NA,NA,NA,21.7,NA,21.7,NA,21.8,NA,NA,NA,21.8,NA,51.7,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-1.3,41,20.94,0.46,1.1,NA,NA,NA,NA,21.9,NA,21.9,NA,21.8,NA,NA,NA,21.8,NA,48.5,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.3,40,21.16,0.44,1.1,NA,NA,NA,NA,22.1,NA,22.1,NA,22.3,NA,NA,NA,22.3,NA,50,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.4,9,23.29,0.43,1.4,NA,NA,NA,NA,22.1,NA,22.1,NA,22.3,NA,NA,NA,22.3,NA,49.9,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,3,0,cooler,0,more,NA,-1.9,74,19.68,0.41,1.1,NA,NA,NA,NA,22.3,NA,22.3,NA,22.2,NA,NA,NA,22.2,NA,48.1,NA,NA,0.22,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Female,1,1,no change,0,more,NA,-1.2,33,21.38,0.47,1.1,NA,NA,NA,NA,22.3,NA,22.3,NA,22.2,NA,NA,NA,22.2,NA,47.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,-1.4,47,20.64,0.43,1.1,NA,NA,NA,NA,21.7,NA,21.7,NA,21.7,NA,NA,NA,21.7,NA,51.5,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-0.9,24,21.82,0.43,1.2,NA,NA,NA,NA,22.3,NA,22.3,NA,22.4,NA,NA,NA,22.4,NA,51.9,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,-1.6,56,20.02,0.41,1.2,NA,NA,NA,NA,21.3,NA,21.3,NA,21.1,NA,NA,NA,21.2,NA,35.6,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-2.4,91,18.62,0.46,1,NA,NA,NA,NA,20.3,NA,20.3,NA,20.3,NA,NA,NA,20.3,NA,34.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1.8,67,19.08,0.55,1.2,NA,NA,NA,NA,18.7,NA,18.7,NA,18.7,NA,NA,NA,18.7,NA,40.4,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1.8,67,18.67,0.39,1.3,NA,NA,NA,NA,18.7,NA,18.7,NA,18.7,NA,NA,NA,18.7,NA,40.4,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,55,Female,2,0,cooler,0,more,NA,-0.5,11,23.54,0.68,1.3,NA,NA,NA,NA,21.6,NA,21.6,NA,21.7,NA,NA,NA,21.7,NA,35.7,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Male,0,1,no change,1,less,NA,-1.6,58,20.19,0.4,1.1,NA,NA,NA,NA,21.7,NA,21.7,NA,21.7,NA,NA,NA,21.7,NA,35.5,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,0,1,cooler,1,more,NA,-0.9,23,21.99,0.43,1.3,NA,NA,NA,NA,21.7,NA,21.7,NA,21.8,NA,NA,NA,21.7,NA,35.3,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,35,Male,0,1,warmer,1,no change,NA,-1.8,69,19.53,0.41,1.1,NA,NA,NA,NA,20.8,NA,20.8,NA,20.9,NA,NA,NA,20.9,NA,43.1,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,2,0,cooler,0,more,NA,-2.3,88,18.74,0.38,1.1,NA,NA,NA,NA,21.3,NA,21.3,NA,21.3,NA,NA,NA,21.3,NA,33.3,NA,NA,0.19,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,45,Female,0,0,no change,0,more,NA,-0.7,15,22.22,0.43,1.4,NA,NA,NA,NA,21.8,NA,21.8,NA,21.7,NA,NA,NA,21.7,NA,33.3,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Air Conditioned,Mechanical Heating,65,Male,0,1,no change,1,no change,NA,-0.2,6,23.83,0.44,1.6,NA,NA,NA,NA,21.9,NA,21.9,NA,22.2,NA,NA,NA,22.2,NA,36.9,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,22
